exp_name,work_dir,dataset_name,model_name,bleu,chrF2,num_steps,src,tgt,corp_lens,model_arch,num_epochs,patience,s_acc,v_acc,o_acc,sv_acc,so_acc,vo_acc,svo_acc
svo_perm,XS_OSV_OVS_1.0k,OSV_OVS_1.0k,XS,9.2,44.7,2460.0,['OSV.svo_perm'],['OVS.svo_perm'],[1000],XS,1000,75,0.65,0.51,0.35,0.38,0.23,0.19,0.13
svo_perm,XS_OSV_SOV_1.0k,OSV_SOV_1.0k,XS,7.4,44.3,1797.0,['OSV.svo_perm'],['SOV.svo_perm'],[1000],XS,1000,75,0.64,0.55,0.31,0.37,0.21,0.18,0.12
svo_perm,XS_OSV_SVO_1.0k,OSV_SVO_1.0k,XS,9.0,48.5,2487.0,['OSV.svo_perm'],['SVO.svo_perm'],[1000],XS,1000,75,0.67,0.59,0.33,0.41,0.22,0.21,0.14
svo_perm,XS_OSV_VOS_1.0k,OSV_VOS_1.0k,XS,11.5,48.1,2079.0,['OSV.svo_perm'],['VOS.svo_perm'],[1000],XS,1000,75,0.66,0.62,0.34,0.41,0.23,0.22,0.14
svo_perm,XS_OSV_VSO_1.0k,OSV_VSO_1.0k,XS,12.7,48.4,1755.0,['OSV.svo_perm'],['VSO.svo_perm'],[1000],XS,1000,75,0.62,0.5,0.27,0.4,0.2,0.18,0.14
svo_perm,XS_OVS_OSV_1.0k,OVS_OSV_1.0k,XS,6.4,44.1,1677.0,['OVS.svo_perm'],['OSV.svo_perm'],[1000],XS,1000,75,0.63,0.55,0.31,0.35,0.21,0.19,0.12
svo_perm,XS_OVS_SOV_1.0k,OVS_SOV_1.0k,XS,4.1,6.9,399.0,['OVS.svo_perm'],['SOV.svo_perm'],[1000],XS,1000,75,0.01,0.0,0.01,0.0,0.01,0.0,0.0
svo_perm,XS_OVS_SVO_1.0k,OVS_SVO_1.0k,XS,10.9,47.0,2700.0,['OVS.svo_perm'],['SVO.svo_perm'],[1000],XS,1000,75,0.65,0.55,0.31,0.4,0.22,0.19,0.14
svo_perm,XS_OVS_VOS_1.0k,OVS_VOS_1.0k,XS,13.1,49.8,2991.0,['OVS.svo_perm'],['VOS.svo_perm'],[1000],XS,1000,75,0.66,0.64,0.36,0.41,0.23,0.25,0.16
svo_perm,XS_OVS_VSO_1.0k,OVS_VSO_1.0k,XS,12.1,50.6,2640.0,['OVS.svo_perm'],['VSO.svo_perm'],[1000],XS,1000,75,0.65,0.64,0.33,0.43,0.22,0.22,0.15
svo_perm,XS_SOV_OSV_1.0k,SOV_OSV_1.0k,XS,8.1,42.4,2232.0,['SOV.svo_perm'],['OSV.svo_perm'],[1000],XS,1000,75,0.64,0.51,0.29,0.38,0.22,0.18,0.14
svo_perm,XS_SOV_OVS_1.0k,SOV_OVS_1.0k,XS,11.5,45.8,2172.0,['SOV.svo_perm'],['OVS.svo_perm'],[1000],XS,1000,75,0.62,0.5,0.32,0.37,0.21,0.18,0.13
svo_perm,XS_SOV_SVO_1.0k,SOV_SVO_1.0k,XS,9.4,46.7,2133.0,['SOV.svo_perm'],['SVO.svo_perm'],[1000],XS,1000,75,0.67,0.58,0.32,0.43,0.22,0.2,0.15
svo_perm,XS_SOV_VOS_1.0k,SOV_VOS_1.0k,XS,11.3,50.2,2511.0,['SOV.svo_perm'],['VOS.svo_perm'],[1000],XS,1000,75,0.62,0.67,0.31,0.42,0.21,0.23,0.15
svo_perm,XS_SOV_VSO_1.0k,SOV_VSO_1.0k,XS,10.4,49.6,2144.0,['SOV.svo_perm'],['VSO.svo_perm'],[1000],XS,1000,75,0.64,0.57,0.26,0.42,0.2,0.2,0.14
svo_perm,XS_SVO_OSV_1.0k,SVO_OSV_1.0k,XS,7.9,42.6,2696.0,['SVO.svo_perm'],['OSV.svo_perm'],[1000],XS,1000,75,0.66,0.54,0.35,0.4,0.23,0.19,0.14
svo_perm,XS_SVO_OVS_1.0k,SVO_OVS_1.0k,XS,12.5,45.4,2016.0,['SVO.svo_perm'],['OVS.svo_perm'],[1000],XS,1000,75,0.62,0.52,0.31,0.38,0.2,0.2,0.13
svo_perm,XS_SVO_SOV_1.0k,SVO_SOV_1.0k,XS,2.5,7.3,411.0,['SVO.svo_perm'],['SOV.svo_perm'],[1000],XS,1000,75,0.05,0.0,0.02,0.0,0.02,0.0,0.0
svo_perm,XS_SVO_VOS_1.0k,SVO_VOS_1.0k,XS,11.9,47.9,2079.0,['SVO.svo_perm'],['VOS.svo_perm'],[1000],XS,1000,75,0.66,0.6,0.33,0.41,0.23,0.2,0.15
svo_perm,XS_SVO_VSO_1.0k,SVO_VSO_1.0k,XS,14.2,49.2,2088.0,['SVO.svo_perm'],['VSO.svo_perm'],[1000],XS,1000,75,0.65,0.58,0.34,0.43,0.23,0.22,0.16
svo_perm,XS_VOS_OSV_1.0k,VOS_OSV_1.0k,XS,9.5,46.7,2272.0,['VOS.svo_perm'],['OSV.svo_perm'],[1000],XS,1000,75,0.65,0.61,0.33,0.39,0.23,0.22,0.14
svo_perm,XS_VOS_OVS_1.0k,VOS_OVS_1.0k,XS,11.6,48.3,1953.0,['VOS.svo_perm'],['OVS.svo_perm'],[1000],XS,1000,75,0.62,0.56,0.33,0.37,0.22,0.23,0.15
svo_perm,XS_VOS_SOV_1.0k,VOS_SOV_1.0k,XS,5.1,25.3,828.0,['VOS.svo_perm'],['SOV.svo_perm'],[1000],XS,1000,75,0.34,0.24,0.24,0.16,0.19,0.11,0.08
svo_perm,XS_VOS_SVO_1.0k,VOS_SVO_1.0k,XS,10.4,48.8,2244.0,['VOS.svo_perm'],['SVO.svo_perm'],[1000],XS,1000,75,0.67,0.62,0.31,0.41,0.23,0.19,0.14
svo_perm,XS_VOS_VSO_1.0k,VOS_VSO_1.0k,XS,10.5,51.1,2154.0,['VOS.svo_perm'],['VSO.svo_perm'],[1000],XS,1000,75,0.64,0.63,0.32,0.39,0.22,0.21,0.13
svo_perm,XS_VSO_OSV_1.0k,VSO_OSV_1.0k,XS,8.2,44.9,2200.0,['VSO.svo_perm'],['OSV.svo_perm'],[1000],XS,1000,75,0.65,0.56,0.3,0.38,0.22,0.17,0.12
svo_perm,XS_VSO_OVS_1.0k,VSO_OVS_1.0k,XS,10.2,45.9,2092.0,['VSO.svo_perm'],['OVS.svo_perm'],[1000],XS,1000,75,0.65,0.55,0.33,0.37,0.23,0.18,0.13
svo_perm,XS_VSO_SOV_1.0k,VSO_SOV_1.0k,XS,9.1,46.6,2400.0,['VSO.svo_perm'],['SOV.svo_perm'],[1000],XS,1000,75,0.64,0.62,0.34,0.4,0.22,0.22,0.14
svo_perm,XS_VSO_SVO_1.0k,VSO_SVO_1.0k,XS,10.4,48.5,2118.0,['VSO.svo_perm'],['SVO.svo_perm'],[1000],XS,1000,75,0.67,0.62,0.33,0.4,0.23,0.21,0.14
svo_perm,XS_VSO_VOS_1.0k,VSO_VOS_1.0k,XS,12.0,51.8,2211.0,['VSO.svo_perm'],['VOS.svo_perm'],[1000],XS,1000,75,0.63,0.65,0.31,0.41,0.22,0.22,0.14
svo_perm,XS_OSV_OVS_2.0k,OSV_OVS_2.0k,XS,28.9,59.9,3990.0,['OSV.svo_perm'],['OVS.svo_perm'],[2000],XS,1000,75,0.675,0.87,0.375,0.61,0.245,0.325,0.22
svo_perm,XS_OSV_SOV_2.0k,OSV_SOV_2.0k,XS,20.3,56.1,2802.0,['OSV.svo_perm'],['SOV.svo_perm'],[2000],XS,1000,75,0.615,0.74,0.365,0.51,0.23,0.275,0.19
svo_perm,XS_OSV_SVO_2.0k,OSV_SVO_2.0k,XS,30.2,61.4,4254.0,['OSV.svo_perm'],['SVO.svo_perm'],[2000],XS,1000,75,0.675,0.865,0.38,0.595,0.245,0.33,0.21
svo_perm,XS_OSV_VOS_2.0k,OSV_VOS_2.0k,XS,28.7,61.5,3192.0,['OSV.svo_perm'],['VOS.svo_perm'],[2000],XS,1000,75,0.675,0.87,0.39,0.605,0.25,0.335,0.22
svo_perm,XS_OSV_VSO_2.0k,OSV_VSO_2.0k,XS,28.8,61.5,3852.0,['OSV.svo_perm'],['VSO.svo_perm'],[2000],XS,1000,75,0.675,0.845,0.37,0.59,0.245,0.32,0.21
svo_perm,XS_OVS_OSV_2.0k,OVS_OSV_2.0k,XS,21.2,57.1,3462.0,['OVS.svo_perm'],['OSV.svo_perm'],[2000],XS,1000,75,0.675,0.84,0.39,0.58,0.25,0.325,0.21
svo_perm,XS_OVS_SOV_2.0k,OVS_SOV_2.0k,XS,19.8,54.9,2694.0,['OVS.svo_perm'],['SOV.svo_perm'],[2000],XS,1000,75,0.655,0.81,0.35,0.565,0.22,0.295,0.19
svo_perm,XS_OVS_SVO_2.0k,OVS_SVO_2.0k,XS,29.8,60.7,4182.0,['OVS.svo_perm'],['SVO.svo_perm'],[2000],XS,1000,75,0.675,0.875,0.37,0.605,0.24,0.315,0.21
svo_perm,XS_OVS_VOS_2.0k,OVS_VOS_2.0k,XS,29.1,61.4,4026.0,['OVS.svo_perm'],['VOS.svo_perm'],[2000],XS,1000,75,0.665,0.865,0.37,0.595,0.235,0.32,0.205
svo_perm,XS_OVS_VSO_2.0k,OVS_VSO_2.0k,XS,27.2,56.9,2496.0,['OVS.svo_perm'],['VSO.svo_perm'],[2000],XS,1000,75,0.625,0.555,0.245,0.515,0.19,0.185,0.15
svo_perm,XS_SOV_OSV_2.0k,SOV_OSV_2.0k,XS,21.3,57.4,3012.0,['SOV.svo_perm'],['OSV.svo_perm'],[2000],XS,1000,75,0.675,0.85,0.39,0.585,0.245,0.33,0.21
svo_perm,XS_SOV_OVS_2.0k,SOV_OVS_2.0k,XS,26.5,59.0,3360.0,['SOV.svo_perm'],['OVS.svo_perm'],[2000],XS,1000,75,0.66,0.845,0.385,0.585,0.25,0.345,0.23
svo_perm,XS_SOV_SVO_2.0k,SOV_SVO_2.0k,XS,27.8,59.5,2916.0,['SOV.svo_perm'],['SVO.svo_perm'],[2000],XS,1000,75,0.675,0.855,0.36,0.6,0.235,0.3,0.2
svo_perm,XS_SOV_VOS_2.0k,SOV_VOS_2.0k,XS,27.5,60.8,3978.0,['SOV.svo_perm'],['VOS.svo_perm'],[2000],XS,1000,75,0.665,0.875,0.385,0.59,0.24,0.335,0.21
svo_perm,XS_SOV_VSO_2.0k,SOV_VSO_2.0k,XS,26.8,61.1,2928.0,['SOV.svo_perm'],['VSO.svo_perm'],[2000],XS,1000,75,0.675,0.865,0.355,0.595,0.225,0.3,0.195
svo_perm,XS_SVO_OSV_2.0k,SVO_OSV_2.0k,XS,22.7,57.6,3948.0,['SVO.svo_perm'],['OSV.svo_perm'],[2000],XS,1000,75,0.67,0.835,0.39,0.58,0.25,0.325,0.21
svo_perm,XS_SVO_OVS_2.0k,SVO_OVS_2.0k,XS,29.4,59.9,4428.0,['SVO.svo_perm'],['OVS.svo_perm'],[2000],XS,1000,75,0.665,0.85,0.395,0.59,0.255,0.35,0.23
svo_perm,XS_SVO_SOV_2.0k,SVO_SOV_2.0k,XS,20.2,54.4,2514.0,['SVO.svo_perm'],['SOV.svo_perm'],[2000],XS,1000,75,0.655,0.825,0.36,0.57,0.23,0.3,0.195
svo_perm,XS_SVO_VOS_2.0k,SVO_VOS_2.0k,XS,28.3,60.7,4212.0,['SVO.svo_perm'],['VOS.svo_perm'],[2000],XS,1000,75,0.665,0.83,0.37,0.58,0.23,0.305,0.2
svo_perm,XS_SVO_VSO_2.0k,SVO_VSO_2.0k,XS,30.1,61.6,3786.0,['SVO.svo_perm'],['VSO.svo_perm'],[2000],XS,1000,75,0.67,0.715,0.305,0.6,0.235,0.26,0.21
svo_perm,XS_VOS_OSV_2.0k,VOS_OSV_2.0k,XS,21.5,58.5,3582.0,['VOS.svo_perm'],['OSV.svo_perm'],[2000],XS,1000,75,0.665,0.84,0.375,0.575,0.25,0.325,0.215
svo_perm,XS_VOS_OVS_2.0k,VOS_OVS_2.0k,XS,27.9,60.6,3960.0,['VOS.svo_perm'],['OVS.svo_perm'],[2000],XS,1000,75,0.66,0.85,0.375,0.585,0.25,0.34,0.225
svo_perm,XS_VOS_SOV_2.0k,VOS_SOV_2.0k,XS,21.2,56.1,3012.0,['VOS.svo_perm'],['SOV.svo_perm'],[2000],XS,1000,75,0.675,0.835,0.33,0.58,0.225,0.285,0.19
svo_perm,XS_VOS_SVO_2.0k,VOS_SVO_2.0k,XS,31.8,58.5,3810.0,['VOS.svo_perm'],['SVO.svo_perm'],[2000],XS,1000,75,0.675,0.865,0.36,0.61,0.24,0.31,0.205
svo_perm,XS_VOS_VSO_2.0k,VOS_VSO_2.0k,XS,28.4,61.2,3912.0,['VOS.svo_perm'],['VSO.svo_perm'],[2000],XS,1000,75,0.665,0.885,0.35,0.605,0.23,0.315,0.21
svo_perm,XS_VSO_OSV_2.0k,VSO_OSV_2.0k,XS,25.1,59.3,4266.0,['VSO.svo_perm'],['OSV.svo_perm'],[2000],XS,1000,75,0.675,0.86,0.385,0.595,0.25,0.325,0.215
svo_perm,XS_VSO_OVS_2.0k,VSO_OVS_2.0k,XS,26.6,59.9,3180.0,['VSO.svo_perm'],['OVS.svo_perm'],[2000],XS,1000,75,0.675,0.85,0.375,0.585,0.25,0.315,0.21
svo_perm,XS_VSO_SOV_2.0k,VSO_SOV_2.0k,XS,19.7,56.3,2682.0,['VSO.svo_perm'],['SOV.svo_perm'],[2000],XS,1000,75,0.66,0.835,0.355,0.575,0.235,0.29,0.195
svo_perm,XS_VSO_SVO_2.0k,VSO_SVO_2.0k,XS,30.1,61.5,5526.0,['VSO.svo_perm'],['SVO.svo_perm'],[2000],XS,1000,75,0.675,0.87,0.365,0.595,0.235,0.315,0.205
svo_perm,XS_VSO_VOS_2.0k,VSO_VOS_2.0k,XS,27.6,61.7,4110.0,['VSO.svo_perm'],['VOS.svo_perm'],[2000],XS,1000,75,0.66,0.86,0.385,0.59,0.245,0.34,0.22
svo_perm,XS_OSV_OVS_4.0k,OSV_OVS_4.0k,XS,36.3,63.3,5720.0,['OSV.svo_perm'],['OVS.svo_perm'],[4000],XS,1000,75,0.705,0.9075,0.41,0.6325,0.2675,0.3875,0.2475
svo_perm,XS_OSV_SOV_4.0k,OSV_SOV_4.0k,XS,27.8,60.4,6516.0,['OSV.svo_perm'],['SOV.svo_perm'],[4000],XS,1000,75,0.6975,0.905,0.3875,0.6275,0.265,0.365,0.245
svo_perm,XS_OSV_SVO_4.0k,OSV_SVO_4.0k,XS,37.3,64.3,6006.0,['OSV.svo_perm'],['SVO.svo_perm'],[4000],XS,1000,75,0.7025,0.9125,0.405,0.64,0.27,0.385,0.2525
svo_perm,XS_OSV_VOS_4.0k,OSV_VOS_4.0k,XS,35.7,64.4,5643.0,['OSV.svo_perm'],['VOS.svo_perm'],[4000],XS,1000,75,0.7025,0.9175,0.4125,0.6375,0.2675,0.39,0.2475
svo_perm,XS_OSV_VSO_4.0k,OSV_VSO_4.0k,XS,36.3,64.3,5196.0,['OSV.svo_perm'],['VSO.svo_perm'],[4000],XS,1000,75,0.705,0.9,0.41,0.6225,0.265,0.3875,0.245
svo_perm,XS_OVS_OSV_4.0k,OVS_OSV_4.0k,XS,29.0,61.2,4444.0,['OVS.svo_perm'],['OSV.svo_perm'],[4000],XS,1000,75,0.705,0.9075,0.405,0.635,0.27,0.3825,0.2525
svo_perm,XS_OVS_SOV_4.0k,OVS_SOV_4.0k,XS,28.7,60.7,5027.0,['OVS.svo_perm'],['SOV.svo_perm'],[4000],XS,1000,75,0.7,0.91,0.4125,0.64,0.27,0.3925,0.255
svo_perm,XS_OVS_SVO_4.0k,OVS_SVO_4.0k,XS,37.0,64.0,6193.0,['OVS.svo_perm'],['SVO.svo_perm'],[4000],XS,1000,75,0.705,0.9025,0.4075,0.635,0.2675,0.385,0.25
svo_perm,XS_OVS_VOS_4.0k,OVS_VOS_4.0k,XS,35.8,63.6,6457.0,['OVS.svo_perm'],['VOS.svo_perm'],[4000],XS,1000,75,0.7,0.9025,0.415,0.6275,0.2725,0.3875,0.25
svo_perm,XS_OVS_VSO_4.0k,OVS_VSO_4.0k,XS,36.9,65.1,7752.0,['OVS.svo_perm'],['VSO.svo_perm'],[4000],XS,1000,75,0.705,0.9225,0.4125,0.645,0.2725,0.3925,0.2575
svo_perm,XS_SOV_OSV_4.0k,SOV_OSV_4.0k,XS,28.1,60.5,4532.0,['SOV.svo_perm'],['OSV.svo_perm'],[4000],XS,1000,75,0.7025,0.915,0.405,0.635,0.27,0.385,0.2525
svo_perm,XS_SOV_OVS_4.0k,SOV_OVS_4.0k,XS,35.5,63.4,5522.0,['SOV.svo_perm'],['OVS.svo_perm'],[4000],XS,1000,75,0.69,0.895,0.41,0.6175,0.2725,0.3875,0.2525
svo_perm,XS_SOV_SVO_4.0k,SOV_SVO_4.0k,XS,36.6,63.9,6348.0,['SOV.svo_perm'],['SVO.svo_perm'],[4000],XS,1000,75,0.705,0.91,0.3925,0.635,0.265,0.3725,0.2475
svo_perm,XS_SOV_VOS_4.0k,SOV_VOS_4.0k,XS,36.8,64.1,5643.0,['SOV.svo_perm'],['VOS.svo_perm'],[4000],XS,1000,75,0.7025,0.915,0.4175,0.6375,0.2725,0.395,0.2525
svo_perm,XS_SOV_VSO_4.0k,SOV_VSO_4.0k,XS,36.0,64.7,6996.0,['SOV.svo_perm'],['VSO.svo_perm'],[4000],XS,1000,75,0.7025,0.9225,0.395,0.6425,0.26,0.375,0.2425
svo_perm,XS_SVO_OSV_4.0k,SVO_OSV_4.0k,XS,28.6,60.8,6336.0,['SVO.svo_perm'],['OSV.svo_perm'],[4000],XS,1000,75,0.7025,0.9075,0.4025,0.635,0.2675,0.38,0.25
svo_perm,XS_SVO_OVS_4.0k,SVO_OVS_4.0k,XS,36.7,63.2,5962.0,['SVO.svo_perm'],['OVS.svo_perm'],[4000],XS,1000,75,0.6975,0.9,0.4125,0.63,0.2725,0.39,0.255
svo_perm,XS_SVO_SOV_4.0k,SVO_SOV_4.0k,XS,28.1,59.5,7032.0,['SVO.svo_perm'],['SOV.svo_perm'],[4000],XS,1000,75,0.7025,0.895,0.3925,0.6225,0.265,0.3725,0.2475
svo_perm,XS_SVO_VOS_4.0k,SVO_VOS_4.0k,XS,35.1,63.4,6644.0,['SVO.svo_perm'],['VOS.svo_perm'],[4000],XS,1000,75,0.7025,0.8925,0.405,0.6225,0.27,0.38,0.25
